"Date","Year","Month","variable","value","scenario","method"
2028-01-01,2028,1,"prec",17.0978498855527,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2028-02-01,2028,2,"prec",33.0020827698279,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2028-03-01,2028,3,"prec",45.769652941151,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2028-04-01,2028,4,"prec",57.7467139653996,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2028-05-01,2028,5,"prec",190.599383601033,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2028-06-01,2028,6,"prec",399.976445700333,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2028-07-01,2028,7,"prec",646.471030056186,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2028-08-01,2028,8,"prec",331.194977436526,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2028-09-01,2028,9,"prec",366.656924722586,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2028-10-01,2028,10,"prec",149.600131140877,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2028-11-01,2028,11,"prec",36.9424493561303,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2028-12-01,2028,12,"prec",25.3612689198922,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2029-01-01,2029,1,"prec",20.9549140824625,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2029-02-01,2029,2,"prec",34.5814302071658,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2029-03-01,2029,3,"prec",37.0561117819168,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2029-04-01,2029,4,"prec",100.469249344293,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2029-05-01,2029,5,"prec",157.556651018005,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2029-06-01,2029,6,"prec",341.234449982125,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2029-07-01,2029,7,"prec",493.145536633802,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2029-08-01,2029,8,"prec",296.849009190755,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2029-09-01,2029,9,"prec",239.834651989949,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2029-10-01,2029,10,"prec",82.7248856121085,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2029-11-01,2029,11,"prec",45.9184856825291,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2029-12-01,2029,12,"prec",27.1567198623474,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2030-01-01,2030,1,"prec",15.8599868181664,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2030-02-01,2030,2,"prec",34.2340409880401,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2030-03-01,2030,3,"prec",33.8279770181318,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2030-04-01,2030,4,"prec",68.1682228642923,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2030-05-01,2030,5,"prec",144.292269639189,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2030-06-01,2030,6,"prec",409.406983672416,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2030-07-01,2030,7,"prec",667.350312002293,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2030-08-01,2030,8,"prec",396.820473832418,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2030-09-01,2030,9,"prec",354.164548918557,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2030-10-01,2030,10,"prec",121.340212810116,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2030-11-01,2030,11,"prec",53.6962476978314,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2030-12-01,2030,12,"prec",31.643865113352,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2031-01-01,2031,1,"prec",17.9804776967793,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2031-02-01,2031,2,"prec",39.8015374412984,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2031-03-01,2031,3,"prec",25.2835158860643,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2031-04-01,2031,4,"prec",105.027130560019,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2031-05-01,2031,5,"prec",168.032627027595,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2031-06-01,2031,6,"prec",351.388700263199,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2031-07-01,2031,7,"prec",562.096315687905,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2031-08-01,2031,8,"prec",302.111978311498,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2031-09-01,2031,9,"prec",317.79905755162,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2031-10-01,2031,10,"prec",99.8979642378118,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2031-11-01,2031,11,"prec",26.5095017870865,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2031-12-01,2031,12,"prec",21.8395624603448,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2032-01-01,2032,1,"prec",16.483205331826,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2032-02-01,2032,2,"prec",27.3623068502919,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2032-03-01,2032,3,"prec",52.4340268558703,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2032-04-01,2032,4,"prec",97.8390813570091,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2032-05-01,2032,5,"prec",125.037860218532,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2032-06-01,2032,6,"prec",360.332837395299,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2032-07-01,2032,7,"prec",453.378599492208,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2032-08-01,2032,8,"prec",517.958426566655,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2032-09-01,2032,9,"prec",294.635930635554,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2032-10-01,2032,10,"prec",125.106630428395,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2032-11-01,2032,11,"prec",41.8304026407668,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2032-12-01,2032,12,"prec",34.5740165398982,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2033-01-01,2033,1,"prec",21.7086554512123,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2033-02-01,2033,2,"prec",46.9195649365934,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2033-03-01,2033,3,"prec",33.9539761699725,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2033-04-01,2033,4,"prec",57.542425988929,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2033-05-01,2033,5,"prec",173.968318181592,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2033-06-01,2033,6,"prec",456.469328031292,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2033-07-01,2033,7,"prec",569.224760819628,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2033-08-01,2033,8,"prec",537.008332327067,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2033-09-01,2033,9,"prec",187.240785577058,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2033-10-01,2033,10,"prec",91.3477191598087,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2033-11-01,2033,11,"prec",33.6959595333902,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2033-12-01,2033,12,"prec",31.1839361412257,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2034-01-01,2034,1,"prec",18.7744556664933,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2034-02-01,2034,2,"prec",28.1541587601764,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2034-03-01,2034,3,"prec",34.0729751043615,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2034-04-01,2034,4,"prec",92.7621374165396,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2034-05-01,2034,5,"prec",166.38743317853,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2034-06-01,2034,6,"prec",532.950851154657,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2034-07-01,2034,7,"prec",370.568378175811,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2034-08-01,2034,8,"prec",408.145239449732,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2034-09-01,2034,9,"prec",258.816255160466,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2034-10-01,2034,10,"prec",72.0074913550223,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2034-11-01,2034,11,"prec",32.3195533496137,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2034-12-01,2034,12,"prec",21.501158070614,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2035-01-01,2035,1,"prec",21.1951442492085,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2035-02-01,2035,2,"prec",26.0109070017741,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2035-03-01,2035,3,"prec",40.448559115179,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2035-04-01,2035,4,"prec",59.4226320377509,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2035-05-01,2035,5,"prec",123.187043821551,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2035-06-01,2035,6,"prec",484.804354417578,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2035-07-01,2035,7,"prec",585.885359958588,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2035-08-01,2035,8,"prec",503.010324622557,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2035-09-01,2035,9,"prec",343.560314705972,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2035-10-01,2035,10,"prec",107.699912121165,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2035-11-01,2035,11,"prec",29.7289237754434,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2035-12-01,2035,12,"prec",24.4842820753988,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2036-01-01,2036,1,"prec",21.2839558347022,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2036-02-01,2036,2,"prec",22.5987953403054,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2036-03-01,2036,3,"prec",27.8670051049364,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2036-04-01,2036,4,"prec",79.4454318216195,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2036-05-01,2036,5,"prec",205.067595027806,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2036-06-01,2036,6,"prec",457.096311014525,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2036-07-01,2036,7,"prec",488.332914468675,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2036-08-01,2036,8,"prec",532.041090424489,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2036-09-01,2036,9,"prec",240.078627318235,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2036-10-01,2036,10,"prec",93.5954200966863,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2036-11-01,2036,11,"prec",47.9699546806414,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2036-12-01,2036,12,"prec",35.0842128044823,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2037-01-01,2037,1,"prec",17.9169161183571,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2037-02-01,2037,2,"prec",37.5583488530506,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2037-03-01,2037,3,"prec",56.6657226331843,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2037-04-01,2037,4,"prec",77.0079301913814,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2037-05-01,2037,5,"prec",127.911773298108,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2037-06-01,2037,6,"prec",336.49236752598,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2037-07-01,2037,7,"prec",440.733655847158,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2037-08-01,2037,8,"prec",354.359666342827,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2037-09-01,2037,9,"prec",306.522113100705,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2037-10-01,2037,10,"prec",68.9473778886151,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2037-11-01,2037,11,"prec",44.4639384628125,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2037-12-01,2037,12,"prec",39.6450769465607,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2038-01-01,2038,1,"prec",22.3577124729831,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2038-02-01,2038,2,"prec",37.7843883147072,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2038-03-01,2038,3,"prec",22.9086657085967,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2038-04-01,2038,4,"prec",91.1898453275689,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2038-05-01,2038,5,"prec",150.320372661818,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2038-06-01,2038,6,"prec",425.009055013807,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2038-07-01,2038,7,"prec",576.612771394446,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2038-08-01,2038,8,"prec",302.768030389149,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2038-09-01,2038,9,"prec",232.503750783598,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2038-10-01,2038,10,"prec",102.361976342394,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2038-11-01,2038,11,"prec",50.3724302031993,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2038-12-01,2038,12,"prec",16.5807768845546,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2039-01-01,2039,1,"prec",19.4024937760268,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2039-02-01,2039,2,"prec",36.676742724269,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2039-03-01,2039,3,"prec",33.4650977749312,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2039-04-01,2039,4,"prec",108.175594623114,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2039-05-01,2039,5,"prec",154.603768760536,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2039-06-01,2039,6,"prec",313.820269861262,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2039-07-01,2039,7,"prec",547.828682420504,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2039-08-01,2039,8,"prec",507.253671296904,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2039-09-01,2039,9,"prec",300.574933510797,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2039-10-01,2039,10,"prec",123.399195141463,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2039-11-01,2039,11,"prec",47.7490145515985,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2039-12-01,2039,12,"prec",22.1704182840497,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2040-01-01,2040,1,"prec",25.3092595701068,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2040-02-01,2040,2,"prec",34.8111366468919,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2040-03-01,2040,3,"prec",33.83988440806,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2040-04-01,2040,4,"prec",64.854939007707,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2040-05-01,2040,5,"prec",134.856084701093,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2040-06-01,2040,6,"prec",333.518335184501,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2040-07-01,2040,7,"prec",395.86479420136,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2040-08-01,2040,8,"prec",436.41352176495,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2040-09-01,2040,9,"prec",328.09273659779,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2040-10-01,2040,10,"prec",123.888561832173,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2040-11-01,2040,11,"prec",49.005223828148,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2040-12-01,2040,12,"prec",25.7770868750232,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2041-01-01,2041,1,"prec",17.9090177167238,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2041-02-01,2041,2,"prec",37.7612349377782,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2041-03-01,2041,3,"prec",21.2898440214375,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2041-04-01,2041,4,"prec",86.7292269469966,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2041-05-01,2041,5,"prec",126.101428425283,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2041-06-01,2041,6,"prec",415.557083998343,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2041-07-01,2041,7,"prec",441.478270326243,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2041-08-01,2041,8,"prec",493.368831946297,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2041-09-01,2041,9,"prec",265.347074084792,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2041-10-01,2041,10,"prec",125.197862011057,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2041-11-01,2041,11,"prec",51.0725296595135,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2041-12-01,2041,12,"prec",19.6545440249028,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2042-01-01,2042,1,"prec",20.9992263866466,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2042-02-01,2042,2,"prec",24.4922256305512,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2042-03-01,2042,3,"prec",44.9780623498706,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2042-04-01,2042,4,"prec",72.4238490776068,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2042-05-01,2042,5,"prec",134.3095394282,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2042-06-01,2042,6,"prec",401.400654744149,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2042-07-01,2042,7,"prec",476.950418403412,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2042-08-01,2042,8,"prec",358.336658856328,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2042-09-01,2042,9,"prec",269.512483651484,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2042-10-01,2042,10,"prec",127.411463866239,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2042-11-01,2042,11,"prec",51.6379448555356,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2042-12-01,2042,12,"prec",28.7827944005265,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2043-01-01,2043,1,"prec",13.6189581383745,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2043-02-01,2043,2,"prec",25.7033629512947,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2043-03-01,2043,3,"prec",31.6558360477194,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2043-04-01,2043,4,"prec",79.3722358108287,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2043-05-01,2043,5,"prec",165.733607607255,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2043-06-01,2043,6,"prec",414.942725078321,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2043-07-01,2043,7,"prec",477.676274630533,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2043-08-01,2043,8,"prec",453.033981615037,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2043-09-01,2043,9,"prec",253.056481290128,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2043-10-01,2043,10,"prec",77.1129952141299,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2043-11-01,2043,11,"prec",47.3672821426027,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2043-12-01,2043,12,"prec",23.6860494798872,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2044-01-01,2044,1,"prec",19.5610219280113,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2044-02-01,2044,2,"prec",36.7538005875072,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2044-03-01,2044,3,"prec",54.6140582079774,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2044-04-01,2044,4,"prec",93.0459374227678,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2044-05-01,2044,5,"prec",145.328288161638,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2044-06-01,2044,6,"prec",351.768769837173,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2044-07-01,2044,7,"prec",501.382738591771,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2044-08-01,2044,8,"prec",379.708709759757,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2044-09-01,2044,9,"prec",239.695995399477,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2044-10-01,2044,10,"prec",108.527357396319,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2044-11-01,2044,11,"prec",35.732038338133,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2044-12-01,2044,12,"prec",23.3094269271754,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2045-01-01,2045,1,"prec",22.6811053450501,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2045-02-01,2045,2,"prec",41.2116364640301,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2045-03-01,2045,3,"prec",42.9428584819042,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2045-04-01,2045,4,"prec",103.870434373193,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2045-05-01,2045,5,"prec",111.801150520131,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2045-06-01,2045,6,"prec",282.929368622996,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2045-07-01,2045,7,"prec",611.06213493998,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2045-08-01,2045,8,"prec",518.123809345558,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2045-09-01,2045,9,"prec",363.013557990143,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2045-10-01,2045,10,"prec",73.0165769952108,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2045-11-01,2045,11,"prec",28.989684166635,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2045-12-01,2045,12,"prec",24.7198817820397,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2046-01-01,2046,1,"prec",20.0240825344141,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2046-02-01,2046,2,"prec",23.2037990247337,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2046-03-01,2046,3,"prec",28.8650638811004,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2046-04-01,2046,4,"prec",60.5473030637192,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2046-05-01,2046,5,"prec",126.670870681291,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2046-06-01,2046,6,"prec",320.630934649755,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2046-07-01,2046,7,"prec",483.093011715155,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2046-08-01,2046,8,"prec",434.792382362093,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2046-09-01,2046,9,"prec",229.178813437413,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2046-10-01,2046,10,"prec",109.086029809494,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2046-11-01,2046,11,"prec",43.2071315167678,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
2046-12-01,2046,12,"prec",26.94785690844,"SSP5-8.5 (Fossil-fueled Development)","Statistical"
